,RMT_Max_Eigen
2020-11-19,10.536569298914456
2020-11-20,10.471954986406088
2020-11-24,10.372779201990445
2020-11-25,10.601945455523445
2020-11-26,10.580432591486167
2020-11-27,10.59378001111888
2020-11-30,10.963236448024661
2020-12-01,11.545425641245162
2020-12-02,11.545438781471521
2020-12-03,11.417390434009183
2020-12-04,11.297347061357552
2020-12-07,11.21441175768489
2020-12-08,11.189416733785345
2020-12-09,11.060460529054847
2020-12-10,10.98614681406387
2020-12-11,10.904351445293646
2020-12-14,10.81214708827005
2020-12-15,10.7794946862107
2020-12-16,10.840475857419515
2020-12-17,10.814688723940138
2020-12-18,10.822412482624975
2020-12-21,10.8570451637268
2020-12-22,10.782166984649182
2020-12-23,10.930214008828226
2020-12-24,10.778504545012742
2020-12-25,10.843558851063259
2020-12-28,10.260420898072395
2020-12-29,10.232299700975025
2020-12-30,10.410618986790842
2021-01-04,10.442023993817381
2021-01-05,10.409081421284215
2021-01-06,10.4513624376105
2021-01-07,10.323999269653847
2021-01-08,10.543856676893297
2021-01-12,10.634097771157208
2021-01-13,10.594968556522746
2021-01-14,10.494809181235057
2021-01-15,10.427644226924063
2021-01-18,10.382097079576647
2021-01-19,10.43015558088456
2021-01-20,10.369078917104888
2021-01-21,10.330318247511542
2021-01-22,10.172843701496141
2021-01-25,10.19953301642064
2021-01-26,10.152993737009043
2021-01-27,10.139770125642265
2021-01-28,10.105375845831995
2021-01-29,10.353134439862476
2021-02-01,10.574762839713896
2021-02-02,10.29469649136169
2021-02-03,10.173396999870514
2021-02-04,10.3339053166732
2021-02-05,10.09895721193051
2021-02-08,10.202750237863178
2021-02-09,10.406260546489262
2021-02-10,9.934818271796955
2021-02-12,9.992285468440647
2021-02-15,9.599944559620813
2021-02-16,9.4732065401028
2021-02-17,9.599743397807133
2021-02-18,9.315674637409348
2021-02-19,9.428242233273203
2021-02-22,9.410903741688974
2021-02-24,9.13814244649774
2021-02-25,9.309109340317558
2021-02-26,9.507590556922105
2021-03-01,10.886409960255731
2021-03-02,10.804747993544716
2021-03-03,10.889242373136888
2021-03-04,10.94531440557398
2021-03-05,11.239626662053318
2021-03-08,11.158434869501733
2021-03-09,10.974375661167025
2021-03-10,10.942339381808349
2021-03-11,10.835428663593733
2021-03-12,10.939941322280776
2021-03-15,11.13461851601643
2021-03-16,11.085825805979203
2021-03-17,11.022426124499665
2021-03-18,11.043849607637314
2021-03-19,11.202378887656181
2021-03-22,11.156854955952657
2021-03-23,11.268852548519463
2021-03-24,11.088537130429398
2021-03-25,11.604555686114285
2021-03-26,11.650059658142935
2021-03-29,11.839071927591004
2021-03-30,11.793469387167066
2021-03-31,11.626164369995726
2021-04-01,11.49794850606249
2021-04-02,11.367431155178679
2021-04-05,11.27757256777903
2021-04-06,11.353015561250505
2021-04-07,11.456171609940249
2021-04-08,11.249727707339547
2021-04-09,11.403006597146915
2021-04-12,11.348420027272317
2021-04-13,11.381529101538833
2021-04-14,11.426509047305403
2021-04-15,11.403953588434838
2021-04-16,11.38503600535238
2021-04-19,11.420932582699967
2021-04-20,11.442176749754422
2021-04-21,11.68045228866828
2021-04-22,11.943404181694834
2021-04-23,12.229700632524324
2021-04-26,12.276193130397056
2021-04-27,12.058602869749926
2021-04-28,11.838218315311554
2021-04-30,11.779030603774956
2021-05-06,11.62557136038309
2021-05-07,11.865994001528545
2021-05-10,11.989311430289968
2021-05-11,11.896083835775976
2021-05-12,12.118979859112175
2021-05-13,12.238206219403919
2021-05-14,12.247046678766242
2021-05-17,12.633847814183145
2021-05-18,12.432276429648192
2021-05-19,12.586834196787052
2021-05-20,12.579390285987031
2021-05-21,12.582942819319756
2021-05-24,12.633075400581864
2021-05-25,12.71574713815902
2021-05-26,12.616368849500837
2021-05-27,12.484999406143764
2021-05-28,11.300097568006487
2021-05-31,11.30569133302467
2021-06-01,11.383232136844375
2021-06-02,11.361882336004902
2021-06-03,11.089478246882422
2021-06-04,11.294171597023578
2021-06-07,11.500127177296445
2021-06-08,11.513584654646245
2021-06-09,11.543909214653906
2021-06-10,11.606487949922528
2021-06-11,11.45480036314372
2021-06-14,11.41459677079057
2021-06-15,11.35817521961339
2021-06-16,11.488471203797221
2021-06-17,11.393388424181701
2021-06-18,11.547307145768263
2021-06-21,11.443003914995833
2021-06-22,12.175980424572115
2021-06-23,12.930135819168312
2021-06-24,12.860928049417472
2021-06-25,12.61235081683224
2021-06-28,12.740631369817828
2021-06-29,12.768281183161035
2021-06-30,12.9211097670056
2021-07-01,13.151225263883582
2021-07-02,13.258814376545752
2021-07-05,13.41671630514713
2021-07-06,13.128189036588797
2021-07-07,13.161008342915073
2021-07-08,13.260497088609771
2021-07-09,13.276791510692528
2021-07-12,13.288790954328785
2021-07-13,13.842090482670642
2021-07-14,13.924174354415847
2021-07-15,13.918113954315322
2021-07-16,14.067185007629702
2021-07-19,14.092553718083172
2021-07-20,13.900908316586412
2021-07-21,13.51109442021401
2021-07-26,13.212994999568334
2021-07-27,13.26041239666966
2021-07-28,13.344624234703277
2021-07-29,13.382847717548717
2021-07-30,13.36990704650179
2021-08-02,13.605052781095154
2021-08-03,13.746662955624203
2021-08-04,13.771108321239284
2021-08-05,13.717333381931363
2021-08-06,13.229083173483655
2021-08-10,13.209307504303402
2021-08-11,13.317348024306947
2021-08-12,12.980129354985166
2021-08-13,13.12436749063677
2021-08-16,12.65106825953939
2021-08-17,13.1407521014508
2021-08-18,13.275286953891067
2021-08-19,13.333666826944958
2021-08-20,13.317996245008963
2021-08-23,13.135836351941157
2021-08-24,13.489989490800301
2021-08-25,13.606898596479954
2021-08-26,13.229092144061378
2021-08-27,13.06547739934964
2021-08-30,13.239195948766092
2021-08-31,13.475973920500383
2021-09-01,13.502671790305044
2021-09-02,13.683788700116077
2021-09-03,13.66983083262728
2021-09-06,13.976116350758593
2021-09-07,14.139173448856848
2021-09-08,14.16592492247056
2021-09-09,14.158140628321478
2021-09-10,14.351844517273223
2021-09-13,14.372320411757121
2021-09-14,14.389963597339834
2021-09-15,14.246093610796683
2021-09-16,14.412126820143948
2021-09-17,13.466787100910441
2021-09-21,12.175641053929624
2021-09-22,12.722745865188463
2021-09-24,12.737713076419436
2021-09-27,13.251693487492187
2021-09-28,13.032834049131393
2021-09-29,12.861532718537278
2021-09-30,13.557309384209056
2021-10-01,13.266022222483178
2021-10-04,13.737063590605445
2021-10-05,13.698222862924183
2021-10-06,13.677779376931262
2021-10-07,13.195920371199865
2021-10-08,13.104631040099633
2021-10-11,13.163972940468495
2021-10-12,13.02403700103236
2021-10-13,12.974794858270489
2021-10-14,13.036702846537796
2021-10-15,12.831106009927769
2021-10-18,13.126290199129432
2021-10-19,12.957152150323488
2021-10-20,13.01812977418263
2021-10-21,12.951033456302234
2021-10-22,13.141896328078154
2021-10-25,13.087350485432815
2021-10-26,12.962958818810097
2021-10-27,13.03219671505164
2021-10-28,12.92433522022658
2021-10-29,12.45096243515632
2021-11-01,12.457924825346085
2021-11-02,13.119446815021822
2021-11-04,13.119861882379956
2021-11-05,12.971768763865683
2021-11-08,12.958937359839034
2021-11-09,12.766224223214492
2021-11-10,12.725176796190437
2021-11-11,12.902350731121876
2021-11-12,12.635422999018347
2021-11-15,12.79196831381166
2021-11-16,12.765542180203093
2021-11-17,12.619416777767334
2021-11-18,12.713270102350238
2021-11-19,12.44011413936921
2021-11-22,12.330833333532022
2021-11-24,12.281846634014665
2021-11-25,12.265460151527222
2021-11-26,12.229502863687749
2021-11-29,12.67089976751486
2021-11-30,12.969380146022239
2021-12-01,12.984717770182625
2021-12-02,12.990481883426606
2021-12-03,12.703257881334316
2021-12-06,12.684310602192193
2021-12-07,12.534725833048459
2021-12-08,12.901952293246453
2021-12-09,12.816828619430348
2021-12-10,12.698102617963041
2021-12-13,12.705641832375305
2021-12-14,12.690975456598087
2021-12-15,12.585790646693972
2021-12-16,12.58652436492075
2021-12-17,12.840048397403361
2021-12-20,12.67002133799473
2021-12-21,13.07298914293457
2021-12-22,12.815035734695106
2021-12-23,12.981001186046669
2021-12-24,13.10684841746908
2021-12-27,12.475451398650234
2021-12-28,12.715765693013957
2021-12-29,12.347817879016661
2021-12-30,12.427814854290096
2022-01-04,12.418065227500746
2022-01-05,13.378473846874815
2022-01-06,13.308509904096102
2022-01-07,13.359620367696591
2022-01-11,12.910701909417517
2022-01-12,12.522940819230756
2022-01-13,12.506997584277418
2022-01-14,12.449747826566458
2022-01-17,11.990224005797728
2022-01-18,12.077965773553235
2022-01-19,12.130398793807005
2022-01-20,12.708329509326155
2022-01-21,12.54837048629568
2022-01-24,12.494296348096077
2022-01-25,12.561260965811297
2022-01-26,12.607655011109339
2022-01-27,12.604792974673467
2022-01-28,12.951258671263895
2022-01-31,13.262280036648152
2022-02-01,12.524037790135973
2022-02-02,12.453447811731898
2022-02-03,12.567702613108425
2022-02-04,12.455438375851267
2022-02-07,12.472170451547264
2022-02-08,12.362862300068997
2022-02-09,12.4291446784879
2022-02-10,12.326962341832163
2022-02-14,12.00709108595299
2022-02-15,12.218294759705108
2022-02-16,12.16544382509688
2022-02-17,12.454842630259702
2022-02-18,12.347877181353603
2022-02-21,12.392139030524001
2022-02-22,12.489265230649904
2022-02-24,12.5393391596938
2022-02-25,12.571658499366341
2022-02-28,11.90780892072762
2022-03-01,11.534489402156353
2022-03-02,11.32405018973256
2022-03-03,11.602820645890114
2022-03-04,11.731019932257368
2022-03-07,11.893624402760805
2022-03-08,12.203886393831292
2022-03-09,11.741714347729758
2022-03-10,11.627726382244006
2022-03-11,12.6000209692272
2022-03-14,12.621222946057598
2022-03-15,12.602825344056184
2022-03-16,12.526342604822565
2022-03-17,12.785375903926163
2022-03-18,12.992299547507903
2022-03-22,12.978132895397554
2022-03-23,12.882317970009248
2022-03-24,13.086502113978465
2022-03-25,13.050320423803194
2022-03-28,12.990050500837672
2022-03-29,12.995943318339553
2022-03-30,13.079096640747911
2022-03-31,12.99014878323942
2022-04-01,12.996452833114697
2022-04-04,12.945267023358557
2022-04-05,12.627833862556628
2022-04-06,12.722752229982005
2022-04-07,12.688985583673743
2022-04-08,12.67991916004151
2022-04-11,12.81419600468379
2022-04-12,12.669087938042662
2022-04-13,12.77374026762801
2022-04-14,12.977733660492245
2022-04-15,13.021304787584443
2022-04-18,12.927892562252396
2022-04-19,12.687105253399475
2022-04-20,12.706347028156895
2022-04-21,12.797197025410682
2022-04-22,12.798802542570263
2022-04-25,12.883611578483269
2022-04-26,13.10457414876425
2022-04-27,12.790788798926474
2022-04-28,12.706901926341642
2022-05-02,13.11323162032926
2022-05-06,13.013946136590684
2022-05-09,12.951521702054313
2022-05-10,13.34099439527274
2022-05-11,13.30537666588951
2022-05-12,13.244072638709765
2022-05-13,13.17889682772851
2022-05-16,13.398072790094256
2022-05-17,13.391393718262336
2022-05-18,13.280772463956326
2022-05-19,13.441156298592
2022-05-20,13.38652514431775
2022-05-23,13.459965834049019
2022-05-24,13.546448724086973
2022-05-25,13.551168724501581
2022-05-26,13.517870615816191
2022-05-27,13.44379815769259
2022-05-30,13.585249544028297
2022-05-31,13.780174053034592
2022-06-01,13.800493131388013
2022-06-02,13.59012126679658
2022-06-03,13.56768220516487
2022-06-06,13.311163426480041
2022-06-07,13.034742301027483
2022-06-08,13.080989572322906
2022-06-09,13.204780026027867
2022-06-10,12.3591135637531
2022-06-13,12.486621512572587
2022-06-14,13.027578070054064
2022-06-15,13.217283834195069
2022-06-16,13.106488529337128
2022-06-17,12.651482274640921
2022-06-20,12.769153534635583
2022-06-21,12.416371460021088
2022-06-22,12.167147831389649
2022-06-23,12.044351838956327
2022-06-24,12.0537259234529
2022-06-27,11.91824799970321
2022-06-28,11.785936745055274
2022-06-29,11.83246433666681
2022-06-30,11.88670021481741
2022-07-01,12.091515068131827
2022-07-04,12.199727460572358
2022-07-05,12.426005474442897
2022-07-06,12.414951904683589
2022-07-07,12.41039661489196
2022-07-08,12.784829357044163
2022-07-11,12.941848475577803
2022-07-12,13.177252564862973
2022-07-13,13.18755617410366
2022-07-14,13.091492215430458
2022-07-15,13.143285497942486
2022-07-19,12.973990706878267
2022-07-20,12.86866525470052
2022-07-21,13.269356685118293
2022-07-22,13.302393293777193
2022-07-25,13.124386094012301
2022-07-26,13.003400042723268
2022-07-27,13.086761253970208
2022-07-28,13.0490180305957
2022-07-29,12.71449637192627
2022-08-01,12.909186947219967
2022-08-02,12.762022537965521
2022-08-03,12.839929170468956
2022-08-04,12.996413531124652
2022-08-05,13.13080561935389
2022-08-08,13.141204390159086
2022-08-09,12.872920201824734
2022-08-10,12.990429264881065
2022-08-12,12.995657031327458
2022-08-15,13.355986388116783
2022-08-16,13.065751878855203
2022-08-17,13.109595335860618
2022-08-18,13.211320712391327
2022-08-19,13.291901039837878
2022-08-22,13.357370344810484
2022-08-23,13.387164991334181
2022-08-24,13.611772310061887
2022-08-25,13.328854157077393
2022-08-26,13.348020157305609
2022-08-29,13.324812171325723
2022-08-30,13.601986432519366
2022-08-31,13.782090850739525
2022-09-01,13.775412690147464
2022-09-02,13.926607050713542
2022-09-05,13.91621743773658
2022-09-06,13.922964034010601
2022-09-07,13.790112179658223
2022-09-08,13.297591107595402
2022-09-09,13.81332087249137
2022-09-12,13.694248086492644
2022-09-13,13.717445435945201
2022-09-14,13.428847732274217
2022-09-15,14.059959776787379
2022-09-16,13.819966963876407
2022-09-20,14.059445120101097
2022-09-21,14.189842627316702
2022-09-22,14.696070662656734
2022-09-26,14.748900569446512
2022-09-27,15.283275489138461
2022-09-28,15.23055419878215
2022-09-29,15.150054891597922
2022-09-30,14.940130491834356
2022-10-03,15.138658810176835
2022-10-04,14.851711660944826
2022-10-05,16.067831571278973
2022-10-06,15.873062782189521
2022-10-07,15.931379046072912
2022-10-11,15.763578158114473
2022-10-12,15.820882139114913
2022-10-13,15.808751726348815
2022-10-14,15.866785177786811
2022-10-17,16.644794224360464
2022-10-18,16.809488803021456
2022-10-19,16.479534833553654
2022-10-20,16.465049715900637
2022-10-21,16.50206570052274
2022-10-24,16.476666207575658
2022-10-25,16.476173427200877
2022-10-26,16.554844418510534
2022-10-27,16.612489335709657
2022-10-28,16.64493078701547
2022-10-31,16.895764794388345
2022-11-01,16.693315597335825
2022-11-02,16.64533702610723
2022-11-04,16.42069706860879
2022-11-07,16.361600717971587
2022-11-08,16.626189152381194
2022-11-09,16.815159216574497
2022-11-10,16.605494253955843
2022-11-11,16.1818076465311
2022-11-14,16.171084380159662
2022-11-15,15.882762988201495
2022-11-16,15.507214600933452
2022-11-17,15.346876695318354
2022-11-18,15.333629908354249
2022-11-21,15.281228694994178
2022-11-22,15.171117784037579
2022-11-24,15.3173555005117
2022-11-25,15.335431764612393
2022-11-28,15.35827589788911
2022-11-29,15.176407729288202
2022-11-30,15.059543190822753
2022-12-01,15.050147675652987
2022-12-02,14.816545650622974
2022-12-05,15.08733059746485
2022-12-06,15.066733599249165
2022-12-07,15.035063548467743
2022-12-08,15.047413760038042
2022-12-09,14.525049020975459
2022-12-12,14.60302701308432
2022-12-13,14.578595510275607
2022-12-14,14.634501120933182
2022-12-15,14.327726052968034
2022-12-16,14.316617718002032
2022-12-19,14.519625186972773
2022-12-20,14.51532199620278
2022-12-21,14.112387536809411
2022-12-22,14.038412915105225
2022-12-23,13.519761270119137
2022-12-26,13.505879712718418
2022-12-27,13.38644028070264
2022-12-28,13.456409410547222
2022-12-29,13.198412109406412
2022-12-30,13.48753647250986
2023-01-04,12.306116747723777
2023-01-05,12.325239719289847
2023-01-06,12.260098120743997
2023-01-10,12.182691262205362
2023-01-11,11.583033382888738
2023-01-12,11.740678868136234
2023-01-13,11.694894926666398
2023-01-16,10.751143932150457
2023-01-17,10.648499582705627
2023-01-18,10.556261550876993
2023-01-19,11.058942592101799
2023-01-20,11.24374719185415
2023-01-23,11.259291061459443
2023-01-24,11.40945436346573
2023-01-25,11.613369956630262
2023-01-26,11.557063636188213
2023-01-27,11.640668566782802
2023-01-30,11.709265964809285
2023-01-31,11.474789784367106
2023-02-01,11.69769670490858
2023-02-02,11.943264671414637
2023-02-03,11.638778263936324
2023-02-06,11.288558090656293
2023-02-07,11.005919467715737
2023-02-08,11.28830207576775
2023-02-09,11.100708565591239
2023-02-10,10.675328719467515
2023-02-13,10.790696683596341
2023-02-14,10.876061786215772
2023-02-15,11.02483381822619
2023-02-16,11.083679021593378
2023-02-17,11.280618892902208
2023-02-20,11.250475151180586
2023-02-21,11.000317218941701
2023-02-22,10.95222774270691
2023-02-24,11.0972376016083
2023-02-27,11.02451190889941
2023-02-28,10.899781458692543
2023-03-01,10.896076244688446
2023-03-02,10.860521151445939
2023-03-03,10.466935821081389
2023-03-06,10.939273929387666
2023-03-07,11.142948066243118
2023-03-08,11.153869850163764
2023-03-09,11.194433821932067
2023-03-10,11.076690473966003
2023-03-13,11.407929681096066
2023-03-14,11.629012426850375
2023-03-15,12.371702556868925
2023-03-16,12.32996695213604
2023-03-17,11.93571881186858
2023-03-20,12.075613015258167
2023-03-22,12.067862939290825
2023-03-23,12.654060110921472
2023-03-24,12.651318228228359
2023-03-27,12.679461521752629
2023-03-28,12.664340506353682
2023-03-29,12.662155910283124
2023-03-30,12.856661277893126
2023-03-31,12.738672953300208
2023-04-03,12.759518217991193
2023-04-04,12.773104006104838
2023-04-05,12.796710250047038
2023-04-06,13.45826160767514
2023-04-07,13.556709752269537
2023-04-10,13.467745703669397
2023-04-11,13.568147419404804
2023-04-12,13.895840531666224
2023-04-13,13.879842335333395
2023-04-14,13.814795783886854
2023-04-17,13.33320367136767
2023-04-18,12.977681084495073
2023-04-19,12.990856794708622
2023-04-20,12.84284484587535
2023-04-21,12.483070927475621
2023-04-24,12.608883734110455
2023-04-25,12.577299241996277
2023-04-26,12.707935261189713
2023-04-27,12.866123409392168
2023-04-28,12.701868398465834
2023-05-01,12.770992733792681
2023-05-02,12.930963717173997
2023-05-08,13.167457353618124
2023-05-09,13.375623772461855
2023-05-10,13.553612895959487
2023-05-11,13.668253271862897
2023-05-12,13.58139169099941
2023-05-15,13.433751047602142
2023-05-16,13.591252153070938
2023-05-17,13.555536077771514
2023-05-18,13.552909025251155
2023-05-19,13.658583361637087
2023-05-22,13.599039333566353
2023-05-23,13.641954485010455
2023-05-24,13.573846107764957
2023-05-25,13.224289807046713
2023-05-26,13.293485717010125
2023-05-29,13.255735420701964
2023-05-30,13.168165006452393
2023-05-31,13.245945726671629
2023-06-01,13.433789746665608
2023-06-02,13.207168317945431
2023-06-05,13.315316339860013
2023-06-06,13.542277797056224
2023-06-07,13.554714493767033
2023-06-08,13.90780012120757
2023-06-09,13.468802892335534
2023-06-12,13.50096859155643
2023-06-13,12.438246600373354
2023-06-14,12.669354503016633
2023-06-15,12.638736020725453
2023-06-16,12.554119921696618
2023-06-19,12.085874161961318
2023-06-20,11.765256993117568
2023-06-21,11.606304596367396
2023-06-22,11.513174567735739
2023-06-23,11.393793385841395
2023-06-26,11.838942805107045
2023-06-27,11.749883889842867
2023-06-28,11.74056075437554
2023-06-29,12.128448959883046
2023-06-30,12.088095123667635
2023-07-03,12.224176342808644
2023-07-04,11.444989762470541
2023-07-05,11.362708494271743
2023-07-06,11.407180439773006
2023-07-07,11.924581961660337
2023-07-10,12.160851865771441
2023-07-11,12.221425836407581
2023-07-12,12.289308453782672
2023-07-13,12.40961098397112
2023-07-14,12.471508043141807
2023-07-18,12.439502244879494
2023-07-19,12.377716599731606
2023-07-20,12.503975838764296
2023-07-21,12.55003793366263
2023-07-24,12.35178990579337
2023-07-25,12.365195280080329
2023-07-26,12.204805878926734
2023-07-27,12.270621680650775
2023-07-28,12.335900552223096
2023-07-31,12.320180288223504
2023-08-01,11.951774490356833
2023-08-02,11.84266585192273
2023-08-03,12.24661316629062
2023-08-04,12.4963456641677
2023-08-07,12.445850850380321
2023-08-08,12.436381742190408
2023-08-09,12.37035157636674
2023-08-10,12.131466469438596
2023-08-14,12.015324725836235
2023-08-15,11.874793164158422
2023-08-16,11.936295695443194
2023-08-17,12.137870040513803
2023-08-18,12.103192063065231
2023-08-21,12.214301484577009
2023-08-22,12.2536184403071
2023-08-23,12.432331283962592
2023-08-24,12.473817154547783
2023-08-25,12.480507610348061
2023-08-28,12.46926102190025
2023-08-29,12.679288617988272
2023-08-30,12.462572224622596
2023-08-31,12.201973608571167
2023-09-01,12.169056474460673
2023-09-04,11.751211326706223
2023-09-05,11.710062201931782
2023-09-06,11.341880320575417
2023-09-07,11.37066346971995
2023-09-08,11.07943382551795
2023-09-11,11.016389366491223
2023-09-12,10.953473703835256
2023-09-13,11.115445568769697
2023-09-14,11.049715699665963
2023-09-15,11.422318300319494
2023-09-19,11.554937502247656
2023-09-20,11.507928641912459
2023-09-21,11.248713238053394
2023-09-22,11.453802661762246
2023-09-25,11.46332398993528
2023-09-26,10.856631727675111
2023-09-27,10.937190126830258
2023-09-28,10.884565635639435
2023-09-29,10.856413120091357
2023-10-02,10.785149195960352
2023-10-03,10.88313721934594
2023-10-04,10.801910337383639
2023-10-05,11.18677648266269
2023-10-06,11.524870153542212
2023-10-10,11.540613959370004
2023-10-11,12.106649285102257
2023-10-12,12.00438428881047
2023-10-13,12.204482290160744
2023-10-16,12.25169842083735
2023-10-17,12.283126013693005
2023-10-18,12.32576484743722
2023-10-19,12.421258803397324
2023-10-20,12.512279001728576
2023-10-23,12.456929504322725
2023-10-24,12.501915322128397
2023-10-25,12.237219217200721
2023-10-26,12.524540047948104
2023-10-27,12.870768058619213
2023-10-30,12.672408901960084
2023-10-31,12.084845923807565
2023-11-01,11.88592279991302
2023-11-02,12.803996851232277
2023-11-06,12.739179024682846
2023-11-07,12.66478137657562
2023-11-08,12.935985205038193
2023-11-09,12.690888913060443
2023-11-10,12.78785152807771
2023-11-13,12.536896439681803
2023-11-14,12.293647057267673
2023-11-15,12.333058146416183
2023-11-16,12.22515088926941
2023-11-17,12.137755629633109
2023-11-20,12.069728344835568
2023-11-21,11.922126212647775
2023-11-22,11.877789050406761
2023-11-24,11.775761654541434
2023-11-27,11.512462675373568
2023-11-28,11.471516666995972
2023-11-29,11.43961248569546
2023-11-30,11.390303649144355
2023-12-01,11.39407475565118
2023-12-04,11.279334486981599
2023-12-05,11.353864031915252
2023-12-06,11.330775204407804
2023-12-07,11.70318398773323
2023-12-08,11.793584283984842
2023-12-11,12.038456587260844
2023-12-12,12.201226201018649
2023-12-13,12.277917096621287
2023-12-14,12.157499449200325
2023-12-15,12.178012593010898
2023-12-18,12.172943961325107
2023-12-19,12.19537440707264
2023-12-20,12.202995770472947
2023-12-21,12.232147055360286
2023-12-22,12.324894579935885
2023-12-25,12.329180467215503
2023-12-26,12.366169058320146
2023-12-27,12.278263648994669
2023-12-28,12.449437130548825
2023-12-29,12.452582704687531
2024-01-04,12.264595275117038
2024-01-05,11.582931520332538
2024-01-09,11.325676226176896
2024-01-10,11.267567191368524
2024-01-11,11.049872742431678
2024-01-12,11.508545831827822
2024-01-15,11.304081413330982
2024-01-16,11.29155319973537
2024-01-17,11.104592979327203
2024-01-18,10.936053952455358
2024-01-19,10.922682441287357
2024-01-22,10.635589104246442
2024-01-23,10.900521698986115
2024-01-24,10.817449561249889
2024-01-25,10.97637327323249
2024-01-26,10.982058571799309
2024-01-29,10.849457621726085
2024-01-30,11.217383372642333
2024-01-31,11.348609290779804
2024-02-01,11.25676425353333
2024-02-02,10.529460474614014
2024-02-05,10.591586378467815
2024-02-06,10.37768402812291
2024-02-07,10.269737004566686
2024-02-08,10.00141102124288
2024-02-09,9.658751477423317
2024-02-13,9.693150702906406
2024-02-14,10.209400464215136
2024-02-15,10.293085315129112
2024-02-16,10.103211952798409
2024-02-19,10.341927548428805
2024-02-20,10.154627565502116
2024-02-21,10.153105802024418
2024-02-22,10.173062753917
2024-02-26,10.108674039491882
2024-02-27,10.062939602856623
2024-02-28,10.05000725000967
2024-02-29,10.054853635230725
2024-03-01,9.973564199167333
2024-03-04,10.08199857170769
2024-03-05,10.10195444566547
2024-03-06,9.860784463405972
2024-03-07,9.736589641780311
2024-03-08,9.303534833218064
2024-03-11,8.945156172588796
2024-03-12,9.301335606795435
2024-03-13,9.194698007873974
2024-03-14,9.250582009568934
2024-03-15,9.264060911598492
2024-03-18,8.939497257193649
2024-03-19,9.515438842759862
2024-03-21,9.425400093394495
2024-03-22,9.505684728379343
2024-03-25,9.499657436285878
2024-03-26,9.746476473508668
2024-03-27,9.786852123424195
2024-03-28,9.794956150108836
2024-03-29,10.220535070309081
2024-04-01,10.13792788018776
2024-04-02,10.22075615050286
2024-04-03,10.225392771436022
2024-04-04,10.376769935125935
2024-04-05,10.400025709556884
2024-04-08,10.622399547952162
2024-04-09,10.509182381475938
2024-04-10,10.162148349334544
2024-04-11,10.356385554517944
2024-04-12,10.241078543937343
2024-04-15,10.10369421574412
2024-04-16,10.148351132082931
2024-04-17,10.087378175969915
2024-04-18,10.302104614528249
2024-04-19,10.152926389348725
2024-04-22,10.38330072193954
2024-04-23,10.734306074437294
2024-04-24,10.720937421331026
2024-04-25,10.706559205409654
2024-04-26,10.77677932053028
2024-04-30,10.768468191457979
2024-05-01,11.040067375292267
2024-05-02,11.052177202746837
2024-05-07,11.078768563614753
2024-05-08,11.122732620050837
2024-05-09,11.438670343596373
2024-05-10,11.672429832758866
2024-05-13,11.772923714454345
2024-05-14,11.81376505240958
2024-05-15,11.324529315232954
2024-05-16,11.132119237145638
2024-05-17,10.978342695395485
2024-05-20,10.763156657940007
2024-05-21,10.950820910642747
2024-05-22,10.951560397175873
2024-05-23,10.944337856243784
2024-05-24,10.949485570322834
2024-05-27,10.970740032403354
2024-05-28,11.006283076726149
2024-05-29,10.979841397792324
2024-05-30,11.062449890638836
2024-05-31,10.954966866667833
2024-06-03,11.22510486728325
2024-06-04,11.320429065178747
2024-06-05,11.329896406999522
2024-06-06,11.598847498028375
2024-06-07,11.678255931744514
2024-06-10,11.18521277321562
2024-06-11,11.163837020771362
2024-06-12,11.122891415256316
2024-06-13,11.191126161342467
2024-06-14,11.256964407710104
2024-06-17,10.774112579285626
2024-06-18,10.990211855539247
2024-06-19,10.725111289499152
2024-06-20,10.752632975754752
2024-06-21,10.514662379682555
2024-06-24,10.509112742109714
2024-06-25,10.442496553444924
2024-06-26,10.525086800599912
2024-06-27,10.557355881957116
2024-06-28,10.50387928347674
2024-07-01,10.489332801215316
2024-07-02,10.592204824466044
2024-07-03,10.685621505943605
2024-07-04,10.492136337331534
2024-07-05,10.489147574492113
2024-07-08,10.430330654540185
2024-07-09,10.380661650333801
2024-07-10,10.473651895340414
2024-07-11,10.533952920093851
2024-07-12,10.488182342017058
2024-07-16,10.882494590567752
2024-07-17,10.547359717939178
2024-07-18,10.493402988876936
2024-07-19,10.52057369910407
2024-07-22,10.318737754389126
2024-07-23,10.41176269940688
2024-07-24,10.151437135415978
2024-07-25,9.953302522920863
2024-07-26,11.240691525361589
2024-07-29,10.633283759267803
2024-07-30,10.993343623138884
2024-07-31,10.990665078318703
2024-08-01,11.040604632157986
2024-08-02,11.543221913700634
2024-08-05,13.593284235622908
2024-08-06,20.42253866343016
2024-08-07,21.211392082734612
2024-08-08,20.87453588642769
2024-08-09,21.016132554792915
2024-08-13,21.059732548068304
2024-08-14,21.142070338790614
2024-08-15,21.121380966780226
2024-08-16,21.08880229546326
2024-08-19,21.27726897233661
2024-08-20,20.89163807553798
2024-08-21,20.8517139544672
2024-08-22,20.831392919869174
2024-08-23,20.815863232803185
2024-08-26,20.81110732029488
2024-08-27,20.79887884588404
2024-08-28,20.752395254160362
2024-08-29,20.73570140350892
2024-08-30,20.71730687057059
2024-09-02,20.734685035277945
2024-09-03,20.707347480999612
2024-09-04,20.68537835123028
2024-09-05,20.95737759491775
2024-09-06,20.803828339938896
