Date,Close
2025-08-14,3057.95
2025-08-15,3107.68
2025-08-18,3120.96
2025-08-19,3116.63
2025-08-20,3098.91
2025-08-21,3082.95
2025-08-22,3100.87
2025-08-25,3105.49
2025-08-26,3071.99
2025-08-27,3069.74
2025-08-28,3089.78
2025-08-29,3075.18
2025-09-01,3063.19
2025-09-02,3081.88
2025-09-03,3048.89
2025-09-04,3080.17
2025-09-05,3105.31
2025-09-08,3138.2
2025-09-09,3122.12
2025-09-10,3140.97
2025-09-11,3147.76
2025-09-12,3160.49
2025-09-16,3168.36
2025-09-17,3145.83
2025-09-18,3158.87
2025-09-19,3147.68
2025-09-22,3163.17
2025-09-24,3170.45
2025-09-25,3185.35
2025-09-26,3187.02
2025-09-29,3131.57
2025-09-30,3137.6
2025-10-01,3094.74
2025-10-02,3087.4
2025-10-03,3129.17
2025-10-06,3226.06
2025-10-07,3227.91
2025-10-08,3235.66
2025-10-09,3257.77
2025-10-10,3197.59
2025-10-14,3133.99
2025-10-15,3183.64
2025-10-16,3203.42
2025-10-17,3170.44
2025-10-20,3248.45
2025-10-21,3249.5
2025-10-22,3266.43
2025-10-23,3253.78
2025-10-24,3269.45
2025-10-27,3325.05
2025-10-28,3285.87
2025-10-29,3278.24
2025-10-30,3300.79
2025-10-31,3331.83
2025-11-04,3310.14
2025-11-05,3268.29
2025-11-06,3313.45
2025-11-07,3298.85
2025-11-10,3317.42
2025-11-11,3321.58
2025-11-12,3359.33
2025-11-13,3381.72
2025-11-14,3359.81
2025-11-17,3347.53
2025-11-18,3251.1
2025-11-19,3245.58
2025-11-20,3299.57
2025-11-21,3297.73
2025-11-25,3290.89
2025-11-26,3355.5
2025-11-27,3368.57
2025-11-28,3378.44
2025-12-01,3338.33
2025-12-02,3341.06
2025-12-03,3334.32
2025-12-04,3398.21
2025-12-05,3362.56
2025-12-08,3384.31
2025-12-09,3384.92
2025-12-10,3389.02
2025-12-11,3357.24
2025-12-12,3423.83
2025-12-15,3431.47
2025-12-16,3370.5
2025-12-17,3369.39
2025-12-18,3356.89
2025-12-19,3383.66
2025-12-22,3405.17
2025-12-23,3423.25
2025-12-24,3407.37
2025-12-25,3417.98
2025-12-26,3423.06
2025-12-29,3426.52
2025-12-30,3408.97
2026-01-05,3477.52
2026-01-06,3538.44
2026-01-07,3511.34
2026-01-08,3484.34
2026-01-09,3514.11
2026-01-13,3598.89
2026-01-14,3644.16
2026-01-15,3668.98
