Date,Close,target,code,NetSales,OperatingProfit,Profit,TotalAssets,Equity,NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock,ROE,SelfCapitalRatio
2024-04-12,874.0,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-15,849.8,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-16,809.8,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-17,800.3,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-18,785.0,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-19,743.9,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-22,760.8,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-23,757.1,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-24,766.8,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-25,737.8,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-26,737.8,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-04-30,763.5,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-05-01,755.0,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-05-02,752.2,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-05-07,797.6,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-05-08,794.6,1,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-05-09,790.6,0,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-05-10,807.7,0,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-05-13,804.5,0,4755,2071315000000.0,-212857000000.0,-339473000000.0,22625576000000.0,1087723000000.0,2142140300.0,-0.31209508303124966,0.048074930777452916
2024-05-14,817.9,0,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-15,792.1,0,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-16,790.0,0,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-17,795.6,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-20,815.2,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-21,791.6,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-22,777.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-23,781.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-24,775.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-27,800.6,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-28,796.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-29,800.7,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-30,798.4,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-05-31,816.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-03,840.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-04,844.7,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-05,829.2,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-06,835.6,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-07,850.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-10,839.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-11,818.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-12,808.7,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-13,802.7,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-14,813.6,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-17,786.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-18,828.2,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-19,829.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-20,825.3,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-21,813.1,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-24,824.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-25,848.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-26,846.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-27,852.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-06-28,829.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-01,861.4,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-02,867.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-03,859.8,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-04,885.9,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-05,898.3,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-08,887.8,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-09,893.8,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-10,913.1,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-11,909.6,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-12,912.8,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-16,908.1,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-17,895.4,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-18,876.2,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-19,868.1,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-22,870.4,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-23,898.7,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-24,883.5,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-25,841.7,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-26,840.3,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-29,903.8,0,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-30,889.7,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-07-31,882.4,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-08-01,855.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-08-02,789.1,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-08-05,664.0,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-08-06,732.1,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-08-07,780.8,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-08-08,773.3,1,4755,513624000000.0,-33272000000.0,-42394000000.0,23851066000000.0,1111833000000.0,2144284500.0,-0.03812982705136473,0.046615652315078915
2024-08-09,779.5,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-13,851.4,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-14,868.5,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-15,864.9,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-16,892.4,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-19,877.4,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-20,908.0,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-21,949.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-22,941.4,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-23,946.4,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-26,940.7,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-27,941.9,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-28,1028.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-29,1002.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-08-30,1033.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-02,1035.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-03,1067.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-04,1002.0,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-05,995.8,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-06,946.4,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-09,956.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-10,947.7,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-11,928.8,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-12,938.1,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-13,946.8,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-17,942.9,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-18,945.6,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-19,963.1,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-20,970.6,1,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-24,960.7,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-25,939.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-26,946.4,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-27,965.7,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-09-30,925.6,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-10-01,917.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-10-02,900.2,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
2024-10-03,917.5,0,4755,1050908000000.0,-51603000000.0,-75962000000.0,24828283000000.0,1128050000000.0,2149027500.0,-0.06733921368733656,0.04543407210236809
