Window_Size,2020 Covid_Std,2020 Covid_Wgt,2024 Ueda_Std,2024 Ueda_Wgt,2025 Tariff_Std,2025 Tariff_Wgt,Average_Std,Average_Wgt
71,0.46153846153846156,0.4806502450775397,0.11764705882352941,0.17970344406894773,0.14285714285714285,0.05305544036081923,0.2406808877397113,0.2378030431691022
72,0.3076923076923077,0.4238780750213447,0.17647058823529413,0.3236828979311448,0.0,0.0,0.16138763197586728,0.24918699098416316
73,0.3076923076923077,0.3777951429382204,0.17647058823529413,0.2528989418059834,0.0,0.0,0.16138763197586728,0.21023136158140124
74,0.0,0.0,0.11764705882352941,0.013443548750755801,0.0,0.0,0.0392156862745098,0.0044811829169186
75,0.07692307692307693,0.1223850378545832,0.058823529411764705,0.012242719299400115,0.0,0.0,0.04524886877828055,0.04487591905132777
76,0.38461538461538464,0.3993108439448964,0.17647058823529413,0.28162978644095576,0.14285714285714285,0.05305544036081923,0.2346477052359405,0.24466535691555713
77,0.23076923076923078,0.31116067240605083,0.058823529411764705,0.012242719299400115,0.14285714285714285,0.05305544036081923,0.14414996767937946,0.1254862773554234
78,0.38461538461538464,0.38222633813654067,0.058823529411764705,0.012242719299400115,0.0,0.0,0.1478129713423831,0.13148968581198026
79,0.5384615384615384,0.5712458465232935,0.11764705882352941,0.054761107242664975,0.0,0.0,0.2187028657616893,0.20866898458865282
80,0.23076923076923078,0.1791572079107781,0.17647058823529413,0.22222183201221257,0.0,0.0,0.13574660633484162,0.13379301330766355
81,0.46153846153846156,0.4877882487576387,0.058823529411764705,0.012242719299400115,0.14285714285714285,0.2652456748123182,0.2210730446024564,0.2550922142897857
82,0.46153846153846156,0.4613194540420603,0.17647058823529413,0.01586320636788773,0.0,0.0,0.21266968325791857,0.159060886803316
83,0.38461538461538464,0.34142457524988584,0.17647058823529413,0.18212310168607965,0.5714285714285714,0.7500896971939027,0.3775048480930834,0.4245457913766228
84,0.23076923076923078,0.23316087817478126,0.23529411764705882,0.18870490348772748,0.2857142857142857,0.3507076288055869,0.25059254471019177,0.2575244701560319
85,0.46153846153846156,0.4442349482337046,0.11764705882352941,0.054761107242664975,0.14285714285714285,0.3463266280274966,0.2406808877397113,0.281774227834622
86,0.46153846153846156,0.4613194540420603,0.0,0.0,0.0,0.0,0.15384615384615385,0.15377315134735345
87,0.46153846153846156,0.4613194540420603,0.058823529411764705,0.04251838794326486,0.42857142857142855,0.664627743200634,0.3163111398405516,0.3894885283953197
88,0.38461538461538464,0.43902101853460457,0.17647058823529413,0.1809042735203034,0.0,0.0,0.1870286576168929,0.20664176401830267
89,0.46153846153846156,0.5346539153415428,0.11764705882352941,0.17970344406894773,0.0,0.0,0.19306184012066366,0.23811911980349687
90,0.46153846153846156,0.4613194540420603,0.11764705882352941,0.17970344406894773,0.0,0.0,0.19306184012066366,0.213674299370336
91,0.6153846153846154,0.6057195810720326,0.11764705882352941,0.16988038238667952,0.0,0.0,0.24434389140271495,0.258533321152904
92,0.5384615384615384,0.5712458465232935,0.11764705882352941,0.003620487068487613,0.0,0.0,0.2187028657616893,0.19162211119726036
93,0.38461538461538464,0.38501734827060147,0.0,0.0,0.0,0.0,0.12820512820512822,0.1283391160902005
94,0.23076923076923078,0.31116067240605083,0.058823529411764705,0.07319549773703565,0.0,0.0,0.09653092006033183,0.12811872338102884
95,0.3076923076923077,0.3502602673897957,0.11764705882352941,0.014662376916532043,0.0,0.0,0.1417797888386124,0.12164088143544259
96,0.3076923076923077,0.29955147487166567,0.23529411764705882,0.254099771257339,0.0,0.0,0.1809954751131222,0.18455041537633488
97,0.46153846153846156,0.470703742949283,0.0,0.0,0.0,0.0,0.15384615384615385,0.15690124764976102
98,0.3076923076923077,0.3263036159193107,0.17647058823529413,0.09875243170398146,0.0,0.0,0.16138763197586728,0.14168534920776404
99,0.15384615384615385,0.12761647229326867,0.17647058823529413,0.010209922488423232,0.0,0.0,0.110105580693816,0.0459421315938973
100,0.23076923076923078,0.23316087817478126,0.0,0.0,0.0,0.0,0.07692307692307693,0.07772029272492709
101,0.3076923076923077,0.2769258060903131,0.058823529411764705,0.0012008294513556855,0.0,0.0,0.12217194570135748,0.09270887851388959
102,0.0,0.0,0.17647058823529413,0.010209922488423232,0.0,0.0,0.05882352941176471,0.0034033074961410774
103,0.0,0.0,0.11764705882352941,0.003620487068487613,0.0,0.0,0.0392156862745098,0.0012068290228292044
104,0.0,0.0,0.058823529411764705,0.1674607247695476,0.0,0.0,0.0196078431372549,0.0558202415898492
105,0.38461538461538464,0.32355733494075045,0.29411764705882354,0.45029134066185905,0.0,0.0,0.22624434389140272,0.25794955853420315
106,0.46153846153846156,0.4902784078200475,0.29411764705882354,0.27845587577292924,0.0,0.0,0.25188536953242835,0.2562447611976589
107,0.0,0.0,0.4117647058823529,0.3764035747445451,0.0,0.0,0.1372549019607843,0.1254678582481817
108,0.15384615384615385,0.11077584032019805,0.29411764705882354,0.0334805801123175,0.2857142857142857,0.39938206838831586,0.24455936220642105,0.18121282960694382
109,0.6153846153846154,0.6057195810720326,0.4117647058823529,0.23901355630228371,0.14285714285714285,0.2652456748123182,0.390002154708037,0.36999293739554484
